STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,58.98305084745763,58.657105606258156,58.331160365058665,58.00521512385919,57.67926988265971,57.35332464146023,57.027379400260756,56.70143415906128,56.3754889178618,56.04954367666232,55.72359843546284,55.53698769911003,55.35037696275721,55.1637662264044,54.97715549005159,54.79054475369877,54.603934017345956,54.417323280993145,54.230712544640326,54.044101808287515,53.857491071934696,53.6711070800975,53.4847230882603,53.298339096423106,53.1119551045859,52.92557111274871,52.76714471968709,52.63667592540106,52.5341647298906,52.45961113315572,52.41301513519642,52.347780738053395,52.29497194036619,52.23387937191769
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,India,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,21.504848327890247,21.627712995133173,21.7505776623761,21.873442329619028,21.996306996861957,22.119171664104883,22.242036331347812,22.364900998590738,22.487765665833667,22.610630333076596,22.73349500031952,22.797567595747328,22.861640191175134,22.925712786602944,22.989785382030746,23.053857977458556,23.11793057288636,23.182003168314168,23.246075763741974,23.31014835916978,23.37422095459759,23.463821686471434,23.553422418345278,23.643023150219125,23.73262388209297,23.822224613966817,23.91169081020722,24.00149334553123,24.090959541771635,24.180762077095643,24.27022827333605,24.35969446957645,24.44949700490046,24.539030468957584
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,55.509293680297404,57.003717472118964,58.49814126394052,59.99256505576208,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646,61.486988847583646
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Russian Federation,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,49.36034704193729,49.37364779344545,49.39021068496881,49.401051874483315,49.40426402311399,49.40412793484201,49.39808073840293,49.37829247442263,49.40184990971434,49.440381943342175,49.474689486683914,49.51038521504818,49.54544561061655,49.58077733330322,49.62765070150093,49.66347432551744,49.70193816034443,49.737763687444556,49.773589214544664,49.771083973921755,49.76857873329886,49.76607349267595,49.76356825205305,49.761063011430146,49.77269771329931,49.78436050356387,49.78436050356387,49.78436050356387,49.78436050356387,49.78436050356387,49.78436050356387,49.78436050356387
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bolivia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,53.35984491830518,53.11029908612572,52.86075325394628,52.611207421766814,52.36166158958737,52.11211575740793,51.86256992522846,51.61302409304902,51.36347826086956,51.11393242869011,50.86438659651067,50.67834579525524,50.49230499399982,50.306264192744386,50.12022339148897,49.93418259023355,49.748141788978124,49.562100987722694,49.37606018646727,49.190019385211855,49.003978583956425,48.80850364626604,48.61302870857565,48.417553770885256,48.22207883319487,48.02660389550448,47.771328348564566,47.53274254592449,47.312138835041075,47.10953567802086,46.92491461275731,46.72830545555247,46.53968835964183,46.34574319209822
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,19.0395,18.9665,18.8935,18.820500000000003,18.7475,18.6745,18.6015,18.5285,18.4555,18.3825,18.3095,16.158553631131316,16.093835919517264,16.028963687470608,15.964027930470111,15.900233951281459,15.83526539254428,15.770828773732445,15.706088146017041,15.641307796747794,15.576762884710687,15.5125439694869,15.447843469177949,15.382897740790574,15.318290823433339,15.253489974050149,15.188677999760584,15.123987724657919,15.060182244554213,14.995585285513815,14.930897578269468
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Gabon,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,92.21725462801258,92.19334031901269,92.1694260100128,92.14551170101292,92.12159739201304,92.09768308301317,92.07376877401327,92.04985446501338,92.02594015601349,92.00202584701363,91.97811153801374,91.9584778980867,91.93884425815966,91.91921061823263,91.89957697830559,91.87994333837854,91.8603096984515,91.84067605852448,91.82104241859743,91.80140877867039,91.78177513874336,91.7356618931191,91.68954864749486,91.6434354018706,91.59732215624636,91.55120891062212,91.50510342686383,91.45899794310553,91.41289245934723,91.36678697558894,91.32068149183064,91.27457600807234,91.22847052431405,91.18236504055575
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,39.545925155925154,39.54370062370062,39.54147609147609,39.53925155925156,39.53702702702703,39.5348024948025,39.53257796257796,39.53035343035343,39.56465696465696,39.598960498960494,39.6250259821243,39.667567567567566,39.7018711018711,39.73617463617463,39.77047817047817,39.8047817047817,39.847369515491785,39.88085088686032,39.899309599068374,39.91528031941441,39.93125103976044,39.953868552412644,39.96817936025956,40.00353577371049,40.056156405990016,40.056156405990016,40.056156405990016,40.056156405990016,40.056156405990016,40.056156405990016,40.056156405990016
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ireland,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.701117723907678,6.946029902743504,7.19094208157933,7.435854260415155,7.68076643925098,7.925678618086805,8.17059079692263,8.415502975758454,8.660415154594281,8.905327333430106,9.150239512265932,9.280911598200028,9.411583684134127,9.542255770068223,9.672927856002323,9.803599941936419,9.934272027870518,10.064944113804616,10.195616199738716,10.326288285672812,10.456960371606911,10.556510378864857,10.656060386122805,10.755610393380751,10.8551604006387,10.954710407896647,11.06619248076644,11.177529394687182,11.235592974306865,11.29365655392655,11.351720133546232,11.409783713165917,11.467847292785601,11.525910872405284
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Pacific island small states,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,65.44957047406935,65.90227414330218,65.99006230529595,66.07785046728972,66.16563862928349,66.25342679127726,66.34121495327103,66.42900311526479,66.51679127725856,66.60457943925235,66.6923676012461,66.77940809968847,66.86644859813084,66.95348909657321,67.04052959501557,67.12757009345795,67.21461059190031,67.30165109034267,67.38869158878505,67.47573208722741,67.56277258566978,67.64959501557632,67.73641744548287,67.8232398753894,67.91006230529595,67.99688473520249,68.08395638629284,68.22400623538581,68.31114575214342,68.39812938425565,68.48511301636789,68.57209664848013,68.65908028059236,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Panama,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,61.9774011299435,61.75509819747108,61.53279526499866,61.31049233252624,61.08818940005381,60.865886467581376,60.64358353510896,60.42128060263654,60.19897767016411,59.976674737691695,59.754371805219265,59.60082055421039,59.4472693032015,59.293718052192624,59.14016680118376,58.98661555017487,58.833064299166,58.67951304815712,58.52596179714823,58.37241054613936,58.218859295130486,58.06529459241323,57.911729889696,57.75816518697875,57.77558014031301,57.621559633027516,57.467620075553164,57.313545601726936,57.113372876786194,56.95942302507414,56.80560798058776,56.65170261526018,56.497857913184156,56.34397276894042
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,10.01521143900213,10.04855842185129,10.10928961748634,10.170057698147586,10.227755845733375,10.28857837181045,10.349437860832573,10.410334346504559,10.474452554744525,10.565997566909974,10.657542579075425,10.75235777304533,10.840632603406327,10.928853754940711,11.02037093341441,11.111888111888112,11.203405290361811,11.294922468835512,11.400304414003044,11.47275494672755,11.54169202678028,11.60705596107056,11.679440389294403,11.751824817518248,11.754866180048662,11.751292186074796,11.752971692519148,11.752757260710517,11.75322187285234,11.751292186074796,11.754866180048662,11.737017916793198
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia (IDA & IBRD),Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,22.761049827880218,22.87061556399063,22.980181300101034,23.089747036211453,23.247267591671967,23.357059808848163,23.466852055882505,23.576644273058694,23.686436490234893,23.79622870741109,23.90352292268743,23.965943030643196,24.028363138598966,24.09078324655473,24.165345475302413,24.227796962635875,24.29024844996934,24.352699937302802,24.415151424636264,24.477602882099696,24.540054369433165,24.62142917949709,24.702803989561023,24.78417879962495,24.865553609688885,24.95301790846783,25.032056615876623,25.111296614597883,25.19078498028392,25.27002221176534,25.349296835085642,25.428537709776787,25.50777858446793,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,42.88001064207166,42.25922312876907,41.63843561546648,41.01764810216389,40.3968605888613,39.77607307555871,39.15528556225612,38.53449804895353,37.91371053565094,37.292923022348354,36.67213550904576,36.22871585668677,35.78529620432778,35.34187655196878,34.89845689960979,34.4550372472508,34.01161759489181,33.56819794253281,33.12477829017382,32.681358637814824,32.237938985455834,31.794519333096844,31.35109968073785,30.90768002837886,30.464260376019865,30.020840723660875,29.577421071301877,29.13400141894289,28.690581766583893,28.247162114224906,27.80374246186591,27.360322809506915,26.916903157147924,26.47348350478893
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sudan,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,10.563529978586724,10.470249464668095,10.376968950749465,10.283688436830834,10.197103854389722,10.104941113490364,10.012847965738757,9.920770877944324,9.828693790149893,9.736081370449678,9.644004282655247,9.55196466809422
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central African Republic,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37.24517641015763,37.1970207711323,37.14886513210697,37.10070949308164,37.052553854056306,37.00439821503098,36.95624257600565,36.908086936980325,36.85993129795499,36.81177565892966,36.76362001990433,36.715464380879,36.667308741853674,36.61915310282834,36.57099746380301,36.52284182477768,36.474686185752354,36.42653054672702,36.37837490770169,36.33021926867636,36.282063629651034,36.2339079906257,36.18575235160037,36.137596712575046,36.08944107354971,36.04128543452438,35.99312979549905,35.94497415647373,35.896818517448395,35.84866287842306,35.80050723939773,35.75235160037241,35.704195961347075,35.65604032232174
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Iceland,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.17027431421446385,0.18300249376558606,0.19573067331670824,0.20845885286783045,0.22118703241895263,0.2339152119700748,0.24664339152119702,0.25937157107231923,0.2720997506234413,0.28482793017456365,0.2975561097256858,0.312359102244389,0.32716209476309227,0.3419650872817955,0.3567680798004988,0.371571072319202,0.3863740648379052,0.40117705735660847,0.4159800498753117,0.430783042394015,0.4455860349127182,0.4525486284289277,0.4595112219451372,0.4664738154613466,0.4734364089775562,0.4803990024937656,0.48538653366583545,0.49256857855361597,0.49628086878905087,0.5027273628880293,0.5092730338192998,0.5157195279182782,0.5222651988495488,0.5287444213031836
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,22.77690812732567,22.6587456692513,22.540583211176926,22.42242075310255,22.30425829502818,22.186095836953807,22.067933378879435,21.94977092080506,21.831608462730685,21.713446004656316,21.595283546581943,21.50315634472649,21.41102914287104,21.31890194101559,21.226774739160135,21.134647537304687,21.042520335449236,20.950393133593785,20.858265931738337,20.766138729882886,20.674011528027435,20.586055376098027,20.49809922416862,20.41014307223921,20.3221869203098,20.234230768380392,20.152610156338095,20.071327182398864,19.98609959561254,19.901230110461537,19.8167839774834,19.73203653242238,19.64748777136017,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,59.72542187500001,59.63552265625,59.5456234375,59.45572421875001,59.36582500000001,59.275925781249995,59.186026562500004,59.096127343750005,59.00622812499999,58.91632890625,58.8264296875,58.72892734375,58.63142500000001,58.53392265624999,58.436420312500005,58.33891796875,58.241415625,58.14391328124999,58.046410937500006,57.948908593750005,57.851406250000004,57.717770312499994,57.584134375000005,57.450498437499995,57.3168625,57.1832265625,57.03928125000001,56.90217187500001,56.77815625,56.643125000000005,56.5081015625,56.373072890625,56.238047734374994,56.10302023437501
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Nicaragua,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,53.17699850423799,52.34601961110188,51.51504071796577,50.684061824829655,49.853082931693535,49.022104038557416,48.1911251454213,47.36014625228519,46.52916735914908,45.698188466012965,44.867209572876845,43.86075286687718,42.85429616087752,41.84783945487785,40.841382748878175,39.83492604287851,38.82846933687885,37.82201263087918,36.815555924879504,35.80909921887984,34.80264251288017,34.33626391889646,33.869885324912744,33.40350673092903,32.93712813694532,32.47074954296161,31.6397706498255,30.80879175668938,29.977812863553265,29.146833970417152,28.31585507728104,27.484876184144923,26.65389729100881,25.822918397872698
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Malaysia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,62.75604930756353,62.47385481661848,62.19166032567342,61.90946583472835,61.627271343783285,61.34507685283823,61.062882361893166,60.780687870948114,60.49849338000304,60.21629888905798,59.93410439811292,59.70774615735809,59.48138791660325,59.25502967584843,59.02867143509359,58.802313194338765,58.57595495358393,58.3495967128291,58.12323847207427,57.896880231319436,57.6705219905646,57.98497641150511,58.299430832445594,58.61388525338609,58.928339674326594,59.24279409526708,58.78752092527774,58.6348805356871,58.48224014609649,58.32959975650586,58.17695936691523,58.024318977324604,57.871678587733975,57.71903819814336
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bermuda,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,20.18359853121175,20.302959830866808,20.422321130521865,20.54396839528155,20.663342977965726,20.7827175606499,20.902092143334077,21.035512249443205,21.15496659242762,21.274420935412028,21.436844454362866,21.576567730417313,21.71629100647177,21.856014282526225,21.995737558580675,22.137931034482758,22.27766990291262,22.417408771342487,22.557147639772346,22.4662321882249,22.604550977576494,22.63642991273611,22.668308847895723,22.70018778305534,22.550230111768574,22.581854043392504,22.55895244356783,22.542954196800352,22.528161297392067,22.512272627657243,22.496274380889762,22.480349550734164,22.46437541091387,22.44843414420338
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Iran, Islamic Rep.",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.572374075984184,5.5876986173530785,5.603023158721973,5.618347700090866,5.63367224145976,5.648996782828656,5.664321324197549,5.679645865566443,5.694970406935337,5.710294948304232,5.725619489673126,5.8095066185318895,5.893393747390653,5.9772808762494165,6.061168005108181,6.1450551339669435,6.228942262825708,6.312829391684471,6.396716520543236,6.480603649401999,6.5644907782607635,6.5644907782607635,6.5644907782607635,6.5644907782607635,6.5644907782607635,6.5644907782607635,6.570642697512217,6.601540832049306,6.61140215716487,6.6212634822804315,6.626810477657935,6.635439137134052,6.641602465331278,6.649236117103236
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sweden,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,68.89335854079532,68.91790807525021,68.94245760970512,68.96700714416002,68.99155667861491,69.01610621306983,69.04065574752472,69.06520528197963,69.08975481643454,69.11430435088944,69.13885388534435,69.11675930433493,69.09466472332552,69.07257014231611,69.05047556130668,69.02838098029727,69.00628639928786,68.98419181827845,68.96209723726903,68.94000265625962,68.91790807525021,68.8722459411641,68.82658380707797,68.78092167299185,68.73525953890574,68.69449813537894,68.69449813537894,68.69449813537894,68.69449813537894,68.69966607739147,68.69966607739147,68.69966607739147,68.69966607739147,68.70135291084539
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Burundi,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10.766355140186915,10.444937694704052,10.123520249221183,9.802102803738318,9.480685358255451,9.159267912772586,8.83785046728972,8.516433021806852,8.195015576323987,7.873598130841122,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,7.552180685358256,8.219626168224298,8.887071651090341,9.554517133956386,10.221962616822431,10.889408099688474,10.889408099688474,10.889408099688474,10.889408099688474,10.889408099688474,10.889408099688474,10.889408099688474,10.889408099688474,10.889408099688474
