FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,RWA,Rwanda,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,1.061,1.9,1.904,2.127,3.203,3.268,3.263,3.279,3.267,3.366,3.521,3.586,3.603,3.298,3.371,3.432,3.394,3.441,3.492,3.385,2.901,2.854,2.918,2.904,2.799,2.714,2.632,2.692,2.832,2.984,3.35,3.723,4.085,4.338,4.586,5.079,5.125,5.612,6.155,6.746,6.532,6.345,,
A,Annual,SAU,Saudi Arabia,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,235.14,238.322,241.765,245.518,249.663,262.855,263.272,282.169,301.0,319.354,253.261,292.794,345.762,385.336,466.843,419.916,501.237,551.853,597.982,715.298,729.734,784.659,831.738,870.275,856.545,928.337,972.452,981.756,1002.85,1159.58,1130.006,1168.553,1190.249,1252.577,1275.43,1334.88,1422.332,1481.383,1569.191,1702.448,1811.106,1900.17,1944.057,2128.464,2205.138,2451.107,2557.291,2714.21,2731.22,2931.717,3056.625,3179.844,3181.819,3101.677,2967.379,2886.411,2981.917,3150.761,3221.731
A,Annual,SDN,Sudan,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,15.199,16.539,17.856,17.242,15.978,18.306,20.166,19.422,21.012,20.408,18.628,25.898,23.91,22.676,20.844,19.229,19.548,19.942,19.969,21.594,31.099,33.413,39.557,41.019,44.981,52.217,62.257,66.082,72.024,77.592,87.871,84.763,81.786,85.838,88.025,91.009,105.69,107.986,107.297,106.323,105.69,105.806,,
A,Annual,SEN,Senegal,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,10.246,10.218,10.218,9.617,12.054,11.42,11.72,11.862,10.168,10.511,10.639,9.824,11.899,12.407,14.965,16.198,16.336,14.921,15.876,17.482,19.907,21.695,22.512,22.696,24.011,24.914,24.466,26.382,27.041,25.887,26.842,28.12,27.67,28.786,31.948,37.052,35.844,38.04,39.586,44.056,41.623,42.28,,
A,Annual,SGP,Singapore,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,47.888,54.744,65.756,81.735,80.319,87.205,75.698,94.788,89.327,88.059,85.986,101.992,102.375,105.374,112.333,111.571,128.36,124.894,132.312,139.103,141.894,164.756,173.237,200.43,228.538,273.104,278.315,298.587,326.212,373.083,388.941,392.477,412.801,418.509,414.326,443.014,500.72,482.24,454.274,509.299,536.788,590.98,635.406,677.643,728.327,773.315,802.554,804.334,812.491,828.292,878.403,926.751,950.002,950.595,929.679,910.518,910.714,881.846,964.022
A,Annual,SLB,Solomon Islands,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.432,0.615,0.554,0.615,0.617,0.554,0.505,0.589,0.706,0.704,0.704,0.704,0.706,0.704,0.704,0.704,0.706,0.704,0.704,0.704,1.056,1.105,1.142,1.193,1.269,1.301,1.349,1.438,1.46,1.511,1.556,1.616,1.621,1.614,1.52,1.388,1.335,1.327,1.389,1.368,1.298,1.339,,
A,Annual,SLE,Sierra Leone,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,3.139,3.13,3.381,3.13,3.139,3.443,3.635,3.983,4.334,4.215,4.277,4.531,3.275,3.27,3.104,3.569,3.517,3.697,3.697,3.697,1.876,2.354,2.369,2.433,2.428,2.199,2.661,2.513,2.473,2.482,2.95,3.734,4.146,4.825,5.306,4.335,4.433,4.405,4.467,4.128,3.957,4.148,,
A,Annual,SLV,El Salvador,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,13.244,12.027,12.398,12.471,13.174,13.407,14.094,13.735,14.982,15.16,15.718,15.535,17.581,18.218,19.945,24.837,25.405,25.216,28.748,30.365,29.403,30.531,31.272,33.366,33.276,34.427,36.387,37.939,37.234,35.896,37.191,37.244,37.562,36.514,37.35,38.634,38.951,38.685,41.711,45.667,42.26,44.682,,
A,Annual,SOM,Somalia,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,4.825,5.604,5.543,5.421,5.619,5.543,5.915,4.37,4.384,4.49,4.068,2.424,2.253,2.371,2.371,2.371,2.378,2.371,2.371,2.371,2.966,3.015,3.26,3.26,3.262,3.294,3.319,3.366,3.331,3.322,3.405,3.405,3.416,3.416,3.416,3.545,3.627,3.628,3.641,3.637,3.507,3.71,,
A,Annual,SRB,Serbia,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.23,204.417,203.662,194.435,200.621,202.774,190.979,190.347,169.549,187.723,192.316,196.767,196.858,196.889,192.868,201.689,,
A,Annual,SSD,South Sudan,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.969,6.313,6.531,8.004,7.728,6.773,6.983,7.809,7.458,7.868,,
A,Annual,STP,Sao Tome and Principe,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.14,0.14,0.143,0.137,0.144,0.143,0.153,0.156,0.156,0.156,0.28,0.296,0.296,0.295,0.358,0.358,0.358,0.357,0.354,0.36,0.292,0.273,0.309,0.344,0.389,0.411,0.438,0.455,0.491,0.522,0.563,0.583,0.616,0.616,0.616,0.644,0.665,0.676,0.666,0.734,0.701,0.739,,
A,Annual,SUR,Suriname,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,11.436,10.005,10.074,7.186,6.775,8.304,7.64,5.539,6.501,8.759,10.056,10.322,10.073,10.327,10.343,9.93,9.811,10.031,10.025,10.087,8.363,8.256,9.158,8.114,9.196,9.358,10.199,9.535,11.281,11.473,13.78,11.212,12.209,11.753,11.44,10.528,10.94,12.749,12.877,12.984,12.358,12.434,,
A,Annual,SVK,Slovak Republic,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,106.836,110.584,111.164,122.685,128.116,141.734,151.92,159.766,166.216,174.938,183.086,189.938,199.64,209.45,215.491,219.051,217.343,215.018,215.639,232.297,239.667,237.593,242.957,244.171,247.676,248.354,222.188,213.742,209.976,206.843,209.749,211.202,207.321,209.521,211.293,218.247,224.558,226.427,219.883,215.043,226.267,220.178,206.629,212.209,192.318,205.5,197.691,189.893,194.587,181.12,182.99,184.744,194.595,191.296,184.849,181.125,195.223,179.893,186.633
A,Annual,SVN,Slovenia,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,69.149,69.272,64.745,66.603,70.871,74.35,78.02,79.771,79.983,79.097,78.465,82.23,81.8,80.237,85.143,85.309,85.831,85.379,93.656,86.411,86.567,84.039,81.659,80.779,82.861,74.716,79.858,80.721,82.391,80.002,77.295,76.582,70.602,72.429
A,Annual,SWE,Sweden,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,392.954,419.035,429.217,458.35,458.328,486.529,495.322,510.221,539.842,499.548,529.476,562.746,555.369,645.843,681.112,641.029,636.087,604.897,601.358,636.668,691.626,716.907,701.871,685.929,670.826,644.207,642.135,652.992,647.156,649.779,666.649,650.224,673.384,705.514,690.032,651.783,695.756,649.472,609.237,664.597,673.01,630.143,641.107,638.565,579.813,621.735,612.016,645.245,603.543,600.777,622.062,609.401,631.343,609.195,625.819,600.279,633.68,621.694,597.502
A,Annual,SWZ,Eswatini,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,2.788,2.714,2.393,2.091,2.447,3.077,2.957,3.276,3.311,3.555,3.449,3.528,3.455,3.443,4.458,4.365,4.173,4.289,5.31,5.412,6.269,6.323,6.515,5.992,5.822,6.024,6.129,6.387,6.173,6.025,5.661,5.788,5.738,5.651,5.738,5.688,6.019,6.395,6.758,6.761,6.629,7.131,,
A,Annual,SYC,Seychelles,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.939,0.749,0.687,1.186,1.252,1.311,1.246,1.316,1.942,2.021,1.805,2.047,2.029,2.086,2.086,2.16,2.165,2.294,2.294,2.294,3.761,4.046,3.523,3.514,4.905,4.468,4.747,3.902,4.254,4.637,4.193,3.601,4.143,3.742,4.376,4.536,5.05,5.267,4.672,4.778,4.613,4.891,,
A,Annual,SYR,Syrian Arab Republic,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,80.689,84.74,86.265,96.953,108.148,112.922,113.021,126.34,132.494,141.609,164.021,152.11,156.736,173.902,184.842,177.842,191.763,203.788,219.365,225.806,217.777,215.206,232.927,226.197,251.643,284.303,296.287,305.68,310.272,290.352,300.483,272.005,210.197,154.282,137.033,122.003,118.859,119.593,139.978,123.704,115.594,117.438,,
A,Annual,TCA,Turks and Caicos Islands,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.056,0.055,0.061,0.061,0.289,0.307,0.409,0.42,0.433,0.509,0.586,0.688,0.732,0.739,0.764,0.764,0.764,0.77,0.828,0.853,0.882,0.955,0.958,0.987,0.832,0.885,,
A,Annual,TCD,Chad,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,1.208,1.144,1.144,1.144,0.544,0.663,1.144,1.017,0.618,0.677,1.419,1.388,1.391,0.668,0.73,0.73,0.732,0.791,0.791,0.791,1.032,0.991,0.978,0.967,1.018,1.096,1.113,1.228,1.288,1.404,1.557,2.229,3.859,4.003,4.16,4.219,4.182,6.732,7.133,7.389,6.2,6.205,,
A,Annual,TGO,Togo,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,2.803,2.636,2.639,2.718,3.192,3.133,2.66,2.543,2.627,3.075,2.977,4.928,3.658,3.144,3.259,3.576,3.428,3.242,3.554,5.019,4.6,4.067,4.461,5.563,5.474,5.339,4.654,5.683,6.778,12.019,11.477,10.618,9.425,9.598,8.328,6.489,8.692,8.422,10.085,10.749,9.73,9.645,,
A,Annual,THA,Thailand,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,30.707,36.594,41.678,53.472,56.474,67.274,74.517,90.427,95.888,99.765,110.117,116.284,127.923,136.443,145.007,145.361,146.198,149.822,164.249,182.116,190.292,202.471,231.109,260.108,300.998,353.898,390.453,427.205,484.76,544.837,615.065,695.961,732.639,675.039,715.286,741.691,782.208,847.941,911.69,989.731,1021.117,1042.998,1078.653,1078.545,1108.913,1179.445,1212.482,1292.871,1312.864,1357.17,1377.446,1405.572,1432.683,1478.376,1479.745,1375.758,1386.81,1387.893,1390.812
A,Annual,TJK,Tajikistan,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.803,76.482,74.154,61.23,67.422,64.101,66.174,74.73,58.81,61.559,63.335,66.608,67.842,69.359,67.84,63.974,61.66,55.354,57.197,56.487,59.679,61.831,63.164,63.246,65.107,66.413,70.851,75.084,74.622,74.831,,
A,Annual,TKM,Turkmenistan,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,143.104,178.107,177.183,178.383,183.29,161.008,146.229,137.78,127.521,135.595,104.27,157.83,123.346,140.64,123.281,129.937,152.16,130.345,167.964,186.743,175.535,180.042,165.961,154.485,226.943,246.765,266.977,315.054,268.034,283.703,322.797,349.101,324.881,366.506,349.909,439.797,443.098,452.809,444.951
A,Annual,TLS,Timor-Leste,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699,0.757,0.76,0.775,0.802,0.882,0.987,1.027,1.065,1.263,1.901,2.181,2.138,2.093,2.135,2.164,2.18,2.067,2.134,,
A,Annual,TON,Tonga,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.123,0.185,0.185,0.185,0.185,0.185,0.115,0.254,0.318,0.393,0.393,0.399,0.379,0.379,0.514,0.465,0.528,0.553,0.562,0.562,0.438,0.395,0.428,0.527,0.488,0.52,0.585,0.501,0.541,0.587,0.534,0.506,0.515,0.506,0.549,0.574,0.607,0.72,0.629,0.72,0.689,0.71,,
A,Annual,TTO,Trinidad and Tobago,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,33.626,35.777,38.138,39.314,40.542,44.681,45.16,62.244,61.737,59.465,47.915,53.873,56.05,56.436,49.864,47.95,50.631,59.464,58.017,57.187,59.102,61.451,58.014,63.754,62.721,69.6,69.389,73.446,77.418,82.043,88.972,100.801,100.775,102.291,113.689,115.612,126.98,136.846,154.784,169.78,187.231,216.946,221.376,218.087,216.492,233.521,230.54,225.92,228.579,228.834,221.636,195.773,207.067,194.039,195.203,169.343,173.124,173.056,163.85
A,Annual,TUN,Tunisia,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,37.691,41.111,39.337,44.367,48.907,50.305,52.952,49.318,52.856,59.121,58.761,48.58,56.075,64.009,69.33,62.611,67.271,78.156,84.014,84.645,89.078,98.879,97.872,96.474,98.363,106.757,100.684,89.716,103.762,86.545,88.802,84.717,93.106,98.607,108.659,112.222,112.016,118.583,121.82,122.037,112.991,116.794,,
A,Annual,TUR,Turkiye,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,91.433,104.916,108.544,126.427,138.027,146.683,162.384,181.426,205.603,209.676,233.686,263.195,288.084,305.026,287.262,298.498,301.189,328.681,339.712,357.704,386.093,420.703,479.594,527.385,517.613,561.306,573.129,602.786,655.228,634.501,710.107,774.638,810.281,830.685,808.918,863.54,784.469,859.186,909.418,973.841,996.115,1105.051,1173.72,1176.681,1192.738,1253.167,1337.026,1421.041,1412.188,1454.355,1589.021,1669.239,1787.342,1787.873,1849.167,1821.776,1951.151,1972.118,1945.299
A,Annual,TUV,Tuvalu,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,Annual,TWN,"Taiwan, China",OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,70.358,75.376,82.268,94.508,98.923,107.678,135.221,144.47,168.834,161.683,178.12,216.885,238.004,281.166,298.47,314.67,294.67,329.014,363.937,379.65,397.343,432.425,468.093,517.021,548.298,584.232,617.289,655.841,693.913,736.462,782.521,814.729,862.253,912.751,955.304,1021.106,1053.746,1095.924,1145.434,1193.288,1208.752,1241.097,1292.834,1244.95,1208.296,1294.536,1290.155,1279.383,1304.699,1333.879,1332.942,1339.75,1340.755,1356.779,1330.691,1291.713,1372.941,1318.859,1258.005
A,Annual,TZA,Tanzania,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,11.041,12.986,12.397,11.295,12.62,12.658,14.383,13.292,14.163,14.514,15.965,14.634,15.371,16.023,14.391,14.268,15.108,14.056,16.242,17.074,17.487,20.143,22.163,22.4,27.307,28.836,29.666,32.123,33.499,33.221,38.206,38.92,46.753,48.82,51.073,52.659,57.783,52.417,56.284,57.252,56.372,57.7,,
A,Annual,UGA,Uganda,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,4.68,3.334,3.793,3.608,3.968,4.195,4.391,4.03,5.206,5.205,5.71,6.041,6.836,6.892,7.129,7.186,7.487,7.955,8.513,8.533,10.352,10.554,10.818,11.408,12.152,13.791,13.4,16.166,17.003,17.367,19.549,20.453,19.799,22.978,26.488,26.524,29.645,32.298,34.923,34.859,34.032,35.163,,
A,Annual,UKR,Ukraine,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,2780.66,2792.947,2852.486,2855.35,2732.057,3194.697,2994.568,2530.553,2218.278,1895.852,1849.755,1724.072,1662.889,1604.654,1580.584,1585.457,1562.9,1553.238,1591.928,1585.872,1605.493,1624.431,1617.882,1562.053,1330.558,1426.915,1474.744,1442.989,1369.568,1208.371,1003.408,1049.995,975.331,1011.989,957.663,918.452,934.717,646.065,616.639
A,Annual,URY,Uruguay,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,31.649,29.975,28.417,34.994,34.364,31.672,33.377,35.594,35.137,30.618,39.431,34.996,40.391,41.305,40.811,36.205,37.85,41.39,51.816,46.471,48.071,52.639,46.746,46.942,45.159,48.758,44.443,52.604,55.88,59.044,61.328,60.043,60.14,62.866,64.683,66.683,67.641,65.31,66.96,68.517,60.46,62.759,,
A,Annual,USA,United States,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,14439.7,15247.363,15778.539,16719.385,17583.422,18205.84,18589.008,19514.082,20339.793,19842.607,19319.48,20376.508,20895.646,21359.291,21584.4,20751.957,20138.094,19318.139,19250.529,20235.688,20184.246,20371.605,21055.266,22014.584,22546.822,22609.195,22579.719,22913.109,23396.385,23824.129,24343.418,25165.373,25354.094,25513.361,25965.076,26546.236,25918.355,26297.27,26383.084,26899.117,26912.564,26699.963,27066.711,26407.25,25110.525,25953.547,25729.088,25047.367,25728.627,25995.912,25747.426,25727.051,25823.844,26768.986,26578.494,24622.646,25956.828,26504.305,26189.199
A,Annual,UZB,Uzbekistan,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,466.061,457.333,476.599,479.795,496.505,519.68,512.175,485.564,506.128,500.608,506.948,522.136,518.003,518.166,581.169,594.814,596.154,611.154,553.156,555.847,561.673,524.778,557.18,523.792,524.401,526.207,550.055,542.403,544.203,567.434,538.711,522.397,535.031,540.088,542.106,539.976,565.774,588.812,584.521
A,Annual,VCT,St. Vincent and the Grenadines,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.225,0.225,0.228,0.228,0.24,0.252,0.231,0.24,0.28,0.388,0.366,0.318,0.402,0.347,0.577,0.633,0.578,0.666,0.73,0.73,0.701,0.811,0.877,0.919,1.015,1.019,1.011,1.03,1.031,1.387,1.025,0.95,1.152,0.942,0.971,0.995,0.993,1.144,1.053,0.907,0.815,0.86,,
A,Annual,VEN,"Venezuela, RB",OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,191.485,193.307,203.816,219.933,222.373,224.475,228.212,241.242,276.017,285.524,296.949,324.691,361.861,369.748,407.654,456.224,473.282,482.674,480.966,490.414,503.773,541.246,540.817,563.324,568.061,603.555,607.641,657.615,650.657,706.328,727.397,708.863,749.356,751.757,731.854,772.012,817.002,815.842,734.015,816.964,849.186,933.967,975.662,1000.321,1010.782,957.009,1009.919,1054.928,1037.009,1013.238,969.301,890.084,872.974,727.872,656.968,527.86,604.086,650.279,703.173
A,Annual,VGB,British Virgin Islands,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,0.124,0.186,0.186,0.186,0.124,0.124,0.075,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.25,0.25,0.25,0.25,0.437,0.448,0.474,0.506,0.532,0.547,0.596,0.618,0.664,0.696,0.717,0.735,0.732,0.732,0.744,0.747,0.757,0.711,0.883,0.705,0.595,0.633,,
A,Annual,VNM,Viet Nam,OWID_CB_PRIMARY_ENERGY_CONSUMPTION,Primary energy consumption - Measured in terawatt-hours.,TWH_Y,Terawatt-hours per year,OWID_CB,CO2 and Greenhouse Gas Emissions,0,Units,A,Normal value,PU,Public,29.455,51.482,70.941,73.566,86.89,90.643,80.825,78.334,82.677,61.49,68.351,39.567,42.325,43.905,47.317,54.15,54.274,57.971,60.602,61.138,61.651,66.832,75.248,75.216,71.687,77.128,78.514,85.793,97.972,109.445,127.153,145.773,167.918,181.61,188.049,214.149,242.045,264.755,285.329,347.775,369.791,338.968,370.274,457.209,467.725,540.225,597.142,624.232,659.404,728.078,826.473,898.778,963.632,1083.274,1202.636,1204.393,1208.554,1244.068,1358.732
