STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1882.9991090740036,1860.9149641540946,1848.5764492756034,1819.6404654099197,1795.8140989103645,1790.0495247768363,1719.6677488614616,1733.4650860672157,1663.8856240145396,1630.0023404161984,1660.5416292406776,1686.4009981846996,1699.8217533247835,1722.6155849694617,1830.9997970079676,1872.0058752314299,2106.6217202073303,2219.2485902394683,2430.014923031631,2628.094814471451,2881.531464514043,2998.3718339186703,3037.570892347643,3154.883571447393,3135.7329054936013,3188.365598756379,3269.8988599562954,3233.7513959461735,3382.060418480856,3522.7502492866142,4149.733624398954,5084.319070228338,5388.434735228802,5951.850780653111,7464.317773482563,9046.037815419913,10813.206565854578,12873.143397323262,13987.880943568452,15202.240615874696,16214.33272324843,16211.70664130608,16381.915239955157,16692.926591745465,17296.493187965356,17903.0949988333,18634.11656413514,19337.792754835544,19708.853083280093,18813.284510590423,19104.725170508103,19431.72966060982,19828.88043661352,19982.983994875623,20199.055027616312,20579.205731541828,20982.663258389483,21595.58212403515,22019.280691352258,22177.678922784056,19838.284761117986,21961.57446779976,22491.253715641782,22899.44687811976,23317.13700255771
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,United Arab Emirates,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,189431.76871242461,221331.00211569693,267860.75426413066,417390.08095511445,426420.23843657674,408108.6908113091,419179.74363780266,441427.82803427585,381233.6912800967,409070.5672199767,455004.04668446095,439766.9546185888,386823.9950857207,347904.13210579735,342291.45693695004,312765.36687719816,249763.57867922078,240682.98989645255,219392.0250749131,231580.22678709793,258380.22951586804,246523.71635780064,241746.0868066207,232967.41389485137,237684.80662785223,242491.15505830175,240462.54508790927,239856.98231780322,222912.7764418398,213538.41997643426,221293.99189827382,210528.97454084072,202940.44422604254,208390.53834080184,216133.3110756849,215170.03133575362,220091.92322224553,202247.6407122009,186251.163580367,165845.13962206975,164510.72063125798,169792.18071604375,170844.60311430183,172220.67608982726,172006.9880785762,174543.63705561645,175546.98634989333,168257.9574931762,168587.3978422975,168939.79695705546,154987.35352415338,159097.00441308922,162566.32645414476,162947.30769549945,161699.10070632782
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Russian Federation,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508003.34375,491936.03125,465771.125,397703.71875,363422.90625,317850.4375,304746.1875,293729.6875,298334.5,282990.8125,302034.6875,333638.71875,352144.71875,370395.5,399241.78125,429713.875,458962.8125,498226.8125,541501.625,569909.9375,525298.8125,548690.875,571609.5625,593117.625,601736.5,594985.375,581442.25,580916.125,590291.375,606327.1875,619314.875,603666.0,641205.4375,634170.3125,661931.1875,692090.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sudan,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,345.663879394531,336.343658447266,349.618286132813,330.063812255859,316.82080078125,328.262451171875,307.428588867188,302.9169921875,299.942962646484,295.297821044922,303.664184570313,301.142425537109,277.045318603516,268.660064697266,288.55517578125,323.026763916016,364.523162841797,374.668273925781,339.787139892578,310.737884521484,303.532806396484,313.932525634766,320.852935791016,317.455322265625,295.028381347656,271.54638671875,280.918487548828,315.144348144531,310.243194580078,334.034393310547,310.241668701172,326.847229003906,341.717590332031,350.227783203125,345.082336425781,356.199737548828,368.767211914063,426.257873535156,433.949310302734,436.225616455078,450.932220458984,466.783203125,481.003326416016,497.726013183594,509.596832275391,523.6279296875,542.247497558594,556.851806640625,560.713745117188,528.133911132813,532.141845703125,563.389221191406,522.822021484375,520.874267578125,530.586120605469,524.494445800781,526.432312011719,512.114013671875,481.299255371094,457.195983886719,428.914031982422,409.711517333984,394.970062255859,275.044616699219,234.731262207031
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,5330.371635111577,5422.58879668398,5523.412570553709,5599.965794362786,5766.268166641836,6025.559676203033,6106.908181124474,6186.57457472273,6102.274816987054,6143.1276170526435,6367.648091065082,6461.829870536008,6613.663099293809,6655.764710463386,6575.993811986552,6421.579291476184,6470.743293447257,6536.240888368117,6369.1252810209935,6740.908427171734,6861.773483241905,6660.996380869174,7010.95168287899,6636.334464369091,5733.005272516037,6103.754186449611,6716.883541615141,6492.1915625622405,6224.992634984238,6162.340020524595,5479.935240920053,4798.478908380526,5241.608766414484,5223.7643672601,5358.29337942051,5828.5831225674265,5821.630752736373,5446.549740510013,5551.514144775672,5710.735244942057,6000.001364269006,5908.269807000905,5608.549984171639,6181.845593803747,6710.448943930435,7222.223812130058,7817.169454462876,8413.45277712431,8897.763561107357,9734.539931812886,10519.281765737553,11112.963074984045,11959.394637179012,12837.048995699082,13795.729668484646,14693.819883254737,15666.348087707856,16288.940582448977,17182.65635313354,17736.47329840491,18242.966251583,18716.444138650324,19437.91631630735,20384.192914712625
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Cuba,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1638.8207669386932,1748.8354499372708,1804.1506460346798,1839.6128875173308,1834.1696994820775,1985.6274517849988,2073.3902936525897,2235.9380541310306,2367.8271218639247,2380.998277231546,2255.9576104388098,2687.9121625655375,2908.913349476292,3042.2836166175525,3256.710085643243,3281.3693416156457,3256.596683777734,3150.3536970523087,3236.6384783828744,3227.5099307971914,3103.308097811104,2749.283088441112,2415.5374274010805,2045.6742813483331,2051.8253179926805,2094.672853860586,2251.3172036880096,2306.4224698929816,2302.393655584305,2436.59873394971,2572.1504757942334,2645.733198422273,2675.4389967343086,2768.9927268967435,2921.1240105221614,3241.474482608474,3627.434377646063,3887.8570481866655,4046.303845228052,4103.9533608582915,4201.051763284838,4317.187406954307,4446.715192855105,4570.918450754003,4623.873858906455,4833.683885636136,4862.5498552586405,4958.378785808354,5079.193075195255,5081.8961538880385,4536.184161668465,4615.467056422813,4723.85626529184,4649.48464740841,4616.94006156588
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Niger,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,438920.8327413304,445762.4046536713,477505.58535153937,507583.0007691155,493792.7270699276,513115.24971633666,496936.80378841277,483836.10891798703,472451.2164831025,434486.9284589762,435771.26600039785,448376.10677888914,414061.4261204992,334404.8575735952,354113.70518727414,335025.3032573327,328166.4142586902,343908.5356092728,379227.9085764799,394553.648475474,373551.023089907,361914.5511408879,358955.0711130137,335008.852474509,270541.92865643,282887.48564471205,291942.7469300941,283492.25718310045,293929.50244221394,287840.68764795054,275459.6538716415,265879.29138050054,262872.0980789289,255512.50228963664,252014.33647597246,249800.63126066123,241828.8538049142,237504.5123497576,252498.25718459947,243422.96185685677,232286.25846356485,240577.9296459328,243652.4075595847,240229.2707250396,232581.96157407644,240736.04176213883,245856.5801112248,244418.22362248128,253745.42563215588,249284.9453403936,260771.16274952286,257168.9682628075,273770.1931106469,277686.34907168493,285404.6374282892,287129.3951332175,292660.0995960843,296560.836485511,307162.260208403,314634.6032381291,315230.7245590018,309359.31286410085,335097.5861186325,329643.4747776049,351860.6734685754
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.3754447262795,1567.1898835146399,1194.8067271286432,904.9840822970593,716.968584423192,625.1003207609778,626.8519386834987,656.8423053615284,715.701200556047,761.946835363753,839.5970603583232,915.5958920998127,994.5692521368828,1087.8246438590738,1178.1308252573285,1492.2216197858636,1984.6109811363008,2461.8837006048034,2666.0573407581533,2855.9403047396836,2957.310633186413,2873.1105968528354,2897.6436844918085,3027.5509379459118,3073.643322724437,3069.1243060018296,2942.0265014329034,2917.7739510310143,2936.006664539857,2983.4475243765564,2838.6801664222594,2984.9144731325982,3124.409017531086,3162.9229803786857,3275.930913285824
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,673283.2481119648,674172.8259284857,654528.9922782391,648176.7235186239,654511.2722912631,644408.8044328674,643797.3122612598,617324.6029378996,636865.8440098802,577636.4855244807,608651.2494380171,589895.3313918012,609051.5759661602,558149.137790391,564914.2062421698,590875.2569520056,626883.6856822297,595374.5510335508,558632.2954740723,583617.0854802693,592070.8599985151,607007.5369341489,638614.5779224524,586586.891999752,593271.2536026601,596924.598779014,598146.5693600876,617316.2597348313,594797.5132853326,600909.0138808487,579559.226026527,578304.3203490835,569777.2384783057,561852.1078600448,546751.8178175105,562051.302872786,559560.392517316,563156.6298899283,582601.9008935329,604704.315094811,613250.9461831854,624361.6346298647,609671.2379567244,628466.2092199587,642396.8061183137,654593.0288909981,654436.5608750676,657487.434139563,666068.8359799382,668399.4873307472,674764.452503452,666698.0356275693,675070.0726381701,671167.9277774849,690712.8707806091,712477.5008529581,735526.4025305496,767523.5348984123,792668.8221959624,807007.5900624976,796585.281256978,827440.4752095235,838355.5267452691,853428.173123682,884387.6701709395
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,St. Vincent and the Grenadines,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5252.904417689719,5395.955921742168,5507.681736897611,5087.54977802379,5202.20097159857,5180.243810969239,5116.9342219615,4576.313077187406,4822.483771235511,4911.656094174084,5388.103101162937,5496.022018746387,6850.805205031189,6034.673181951748,5454.57145727028,4997.8317610846025,5472.293081810725,6147.525260051569,6697.642821697884,6877.130781422138,6995.43158723,7258.29624166056,7519.120629618096,7619.694593683896,8057.52350794432,8490.849685731664,8902.727839240124,8883.19512549886,10073.31309982107,10158.538733913294,10528.93882588631,10609.598830888774,11257.48251251011,11712.480596088171,11547.607998724738,12430.26971082824,12582.346909007329,13020.84478659372,13548.752429757908,13893.133743803257,14098.585582808579,14350.62246147611,15137.790148834993,16180.116845352259,16891.564674081623,17371.19253001334,18658.98816219401,19362.510871416915,19528.93414273877,19350.415354544468,18577.654398457606,18568.02897145836,18891.01125662154,19463.778610070745,19796.624354861207,20457.367240089752,21428.69232432839,21901.706368359784,22755.942283132874,23074.966160108288,22226.687015822114,22843.126768506725,23737.236148403663,25179.96900999773,26386.856961119505
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,United Kingdom,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11349.05745906662,11567.330922923313,11595.594664458666,12068.432929765368,12661.041286002333,12847.9538189133,12977.59554303723,13266.182632272203,13924.255994146839,14135.368808375006,14460.464579412808,14688.851302171168,15170.001229360627,16248.041682066298,15965.053051598423,15858.167531631387,16306.946218285757,16697.824901146916,17265.18888078874,17723.51407990097,17316.591906384703,17081.464957760993,17445.24352456628,18071.355952037076,18524.68757262229,19147.95586821976,19870.16036090572,20732.521167809966,21727.50019511376,22165.427226526772,22271.479027954123,21915.754659516413,22139.550901363975,22857.46367714235,23928.690955244765,24708.73230731365,25290.366917983494,26456.306188419923,27235.679001645847,27944.298898413712,29104.428994150257,29685.818847475697,30065.608953567647,30889.107649754154,31428.275383179327,32084.2777377657,32546.750232797705,33240.8212631642,32963.9358781316,31214.744910059642,31671.12616765365,31692.1396086964,31948.10486415219,32280.26980464304,33052.510414732285,33517.22506452802,33985.79281174265,34822.70977473244,35190.615743185146,35449.82141945941,31833.872707659117,34429.6728472471,35870.68210460919,35501.797450797174,35521.03374454685
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Liberia,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2614.7557072175878,2613.880560957835,2584.1378701947056,2577.508499169799,2642.8395520935537,2700.0099863997843,2835.0250728074884,2950.4101815692325,3013.264151471443,3151.3056872352854,3276.3250724768113,3351.556816572556,3403.010291896517,3240.2932227321753,3305.039057725156,3105.336219779246,3182.362407836651,3143.2728356829684,3200.0227631339417,3208.389697727308,2986.724536387918,2838.1489968880655,2690.285703248735,2561.547019073016,2431.18673802933,2338.3519233541574,2231.405479116192,2145.19905108006,2041.5286498530206,1454.9183186661044,806.7194494499402,786.4444896494691,481.95454582740035,310.63761469167,243.62318179957654,231.16166519605267,251.8518435560987,480.61458216344954,565.5342972835718,651.5090633820088,807.4863470277998,807.027902012975,815.9002798904737,565.424172600249,573.3706442919175,577.2960134988783,589.8247587148686,614.6766601708889,632.4084801817743,645.3210071041849,665.1399766931353,692.0173941965963,721.3828448519715,767.0038895012101,756.4674967185498,740.8840907827587,714.6130631456588,718.067633547642,712.3066475270824,681.0961589667628,647.2136415000942,665.2947537164004,682.4930108049178,698.8855515288371,711.4785677138592
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Tuvalu,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,3506.043835963571,3437.1656892788565,3365.9963717763703,3307.407498833832,3173.149670477207,2974.6224302379765,2817.3005921801373,2597.509994692477,2450.582497100719,2363.7323470320434,2290.5863896260116,2300.1852121125294,1897.1591287442589,2034.2243585648991,2154.7376815806633,2077.340231945066,2493.5235614104417,2747.6566772066894,3221.5738976221533,3106.310727780963,3528.5363559325874,3602.654569892473,3658.0548793980975,3771.7072101687486,4122.97165200391,3885.8297413793102,3629.9293513166344,3968.404255319149,4558.819172574331,4466.25947767481,4400.670578373847,4381.389526392656,4780.214070456199,4538.421866941722,4380.603096984515,4124.748490945674,4176.610978520286,4419.5639363582795,4650.712140296483,4301.6919988528825,4145.468249481816,4359.925788497217,4207.060545088714,4363.23970548132,4369.992716678806,4834.443126881328,5123.513266239707,5278.415677615236,5410.380429727467,6257.1496077875445,6094.48985479373,6329.213262703551,6500.90072057646,6872.419444672655,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TKM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Turkmenistan,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.2870927390522,3840.8040989356805,3573.850000778166,4712.219051301375,4384.070723935875,3644.035055742037,3618.236899201891,2931.0443509814504,2671.6323213168153,2802.0831090625566,2440.906304980942,2570.4813074778026,2940.1717877996603,3039.728067241047,3108.8603371384193,3055.389902221738,3094.0266023008453,3186.998589982076,3535.2516706889614,3850.8914428596267,4197.712987262125,4723.811788486087,4913.994774370496,5257.336392567262,5903.839873090431,6417.8670703477255,6916.74054411087,7458.452783187219,7763.721164071386,8058.040883698705,8387.91675688917,8709.259932050429,9055.992215691369,9388.87216125902,9771.15467292006,10178.689683664046,10622.728034372753,11095.938647258296
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,68671.18637106527,64996.590295986374,73744.02510155187,76167.96769828806,78896.0652498657,67046.99996327741,73884.10881627304,74129.6030196275,72192.8417060711,77812.46050972345,89438.57388939716,96423.34386948266,103524.84276772202,113689.62174071767,117276.80011970215,120126.4182406144,124901.54121575442,127792.66012281328,127261.69201570061,129748.7496541055,136680.7346334742,139144.41247101306,138241.66838283392,141342.18703798967,139886.44644732343,133907.36021916987,135653.22362978404,146233.1663095829,146265.16910970147,149505.5149721427,138408.41067705784,136869.39076718394,149232.1970241185,157122.29375137927,158134.32800366433,164045.32776208257,170691.5031992206,182671.69388400746,191724.82248065728,199877.6156826827,205813.095329903,207604.04619895938,213684.81218584912,207787.86848792178,210250.9522902633,227084.9200555792,244828.7979477546,259807.28665313404,265005.7257239795,264293.05483656196,282852.5372918507,288199.53222629335,292528.57954854076,303247.5112452794,320980.2338086814,339483.21934168733,358291.98084998905,368357.54632368736,390286.39432583016,405178.65695958794,369179.8613954925,416552.68171567953,434184.90672114573,439766.99740938016,457661.78673184477
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Greece,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4464.8581176167,5014.472883586071,5002.871369669847,5574.740156551734,6077.228421739962,6700.208869058082,7082.902824830028,7423.760215235036,7906.942012512634,8789.098623877264,9552.193463611047,10256.603415499609,11225.482380407864,12078.911884150293,11259.709694977317,11864.700220780516,12482.267703509411,12683.269844622306,13427.17820936443,13696.051677698697,13654.018639347349,13321.889951538387,13090.05545015365,12873.755043224446,13067.334114742202,13343.354740646044,13368.138415422647,13022.555557944303,13531.708482519098,13972.805584579133,13825.779127396147,14084.298270714511,14074.960518069853,13768.527443700847,13973.755441160887,14200.664769768058,14333.68109494005,14777.036558252641,15200.437311325422,15544.85983531595,16121.99846601013,16784.252299640622,17505.99301670828,18476.638509819208,19422.174849232884,19594.492521102064,20794.497222505033,21468.969603310794,21424.36048684938,20487.872486375054,19296.46065164264,17416.340571850316,16051.928875399037,15801.374911982997,16033.000401288493,16102.138799578555,16164.108181063219,16434.698608856666,16808.08696117222,17208.955730600206,15659.949307381276,17223.545910303394,18405.056414358234,18851.51216673676,19248.96344439197
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Burkina Faso,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,144354.53912331612,148035.91571676556,154827.06155613626,150600.05524445878,151686.541851228,154898.24348275986,153200.8559387835,163950.8014478213,166107.02491066032,166566.58755015483,163874.48585673788,163346.16176877395,164266.09875028284,162082.16883259892,172221.82728554678,173846.2465407058,184686.25102398085,181099.86149683592,184781.0751019878,186655.5649600534,183160.50779372183,185809.90413389073,198032.54528454755,193166.7597918139,184332.91047026758,194340.25063953645,203964.4366944725,197990.29253377247,203911.55392817326,202838.71520287407,196372.90269097523,208819.94512398145,204205.59461641713,206085.2896655322,203596.27247600158,209786.26157511486,227009.6740109884,235207.04426825757,245514.55903316743,256056.5814145885,253221.76209793665,261856.01065018214,264939.02206602576,276842.5915946546,280285.43283439253,295128.62148144975,303949.6975901902,306993.18471870216,315394.47307078284,315393.75468569004,332170.64972282626,343850.8866451549,355159.3977494087,364624.6896242975,369257.1608233507,372537.1238441012,383353.77310283564,395683.9838603885,410592.27529722644,423911.5547397494,422031.84611352,440732.1000409043,437677.75644609955,440692.35357800755,451587.4385854622
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belgium,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11549.791635168076,12084.576686329996,12663.915463986314,13116.568574777202,13896.89151805603,14261.607745563322,14612.651865477017,15093.638369510212,15664.939277984386,16656.261068556585,17696.918528402683,18368.780032837247,19265.92744499473,20431.03219965263,21296.64968315419,20817.72424418664,21955.233872673754,22065.444412095672,22671.3593347002,23181.26713606357,24184.78611236036,24117.87799186569,24267.97055650582,24345.582577073557,24946.41237286629,25350.92320101989,25803.80980271092,26376.519746137732,27534.65861899576,28386.58071382132,29189.9969891784,29614.8199917517,29946.377349166632,29542.70033888725,30402.19164393858,31062.086488541612,31411.1157069018,32523.94967413121,33091.28053217247,34185.17273739713,35369.852457017434,35635.99917173557,36082.15984364331,36304.37273693388,37438.496394395355,38097.584824409554,38813.12382927577,39945.83886238083,39808.63443820073,38736.77313549872,39424.80927597653,39666.72657946938,39506.56220817774,39440.91294456775,39959.47205906795,40314.26276428049,40589.389398788604,41029.50482094403,41610.19104311575,42396.92296444071,40191.248438719274,42529.57938305026,43856.283405863425,44230.35555511036,44407.278762013426
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Samoa,GDP per capita (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,5673.8104843304845,6345.4948036181695,6355.458446913614,6726.820859155314,5891.214232655874,5522.4802861540065,5892.458650780012,5750.159640194551,6048.136830364059,6645.8711889588785,6179.654331130341,5575.674808966791,5495.385394392254,5511.458323836031,5579.677132545145,5796.530509622473,6107.844380196455,6115.387704952255,6002.660865123021,6209.632382916192,5925.456377704949,5778.0271361768455,5733.869935595987,5918.815420261506,5722.215420509474,6054.723293101374,6434.104991736288,6421.670881513064,6512.805120035773,6604.5624739980585,6887.069378319619,7336.2316150377255,7696.040570062503,8055.329774038721,8267.503181225135,8782.025692862262,8934.340388580196,8928.103394383135,9179.746142961596,9062.993112739083,9542.83479170876,9824.131413927165,9371.569685187635,9297.872072144773,9276.463854186975,9550.330059172771,10225.802092393576,10272.883674512572,10103.667948087983,10442.89350748403,10014.951119163552,9428.21752595311,9575.578313327589,10962.883112947065,11412.020053298107
